,자치구,대여소명,대여일자/월,대여건수
10616,서초구,2214. 신반포역 2번출구 앞,202106,1002
10617,서초구,2215. 반포종합운동장 입구,202106,955
10618,서초구,2217.아크로리버뷰 부지 앞,202106,2766
10619,서초구,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",202106,5447
10620,서초구,2220. 반포본동 주민센터 앞,202106,3851
10621,서초구,2221.하나은행 방배동지점 앞,202106,1411
10622,서초구,2222.사당역 12번출구 뒤,202106,2312
10623,서초구,2223. 방배래미안 정문 앞,202106,500
10624,서초구,2225.백석예술대학교 제3캠퍼스 앞,202106,192
10625,서초구,2226. 신동아럭스빌아파트 앞,202106,185
10626,서초구,2227.방배열린문화센터 앞,202106,836
10627,서초구,2228.뒷벌공원 옆,202106,1967
10628,서초구,2229.로고스교회 맞은 편,202106,535
10629,서초구,2230.이수역 4번 출구,202106,2176
10630,서초구,2231. 삼성타운(삼성생명) A동 맞은편,202106,1635
10631,서초구,2233. 서초신동아1차아파트 옆,202106,562
10632,서초구,2235.KT 서초지사 앞,202106,368
10633,서초구,2237.서울남부터미널 대합실 입구,202106,863
10634,서초구,2239.교대역 6번출구,202106,764
10635,서초구,2241.양재전화국 사거리,202106,304
10636,서초구,2242.양재역 11번 출구 앞,202106,1141
10637,서초구,2243.서울가정법원,202106,644
10638,서초구,2244.교육개발원입구 교차로,202106,1399
10639,서초구,2245.양재초등학교 맞은편,202106,977
10640,서초구,2246. 서울시 품질시험소 앞,202106,677
10641,서초구,2247.섬들근린공원,202106,1518
10642,서초구,2248. 서초리슈빌S 글로벌 앞,202106,230
10643,서초구,2249. 우솔초등학교 맞은편,202106,305
10644,서초구,2250. 서초유치원 맞은편,202106,890
10645,서초구,2251. 더케이호텔 입구(양재2),202106,1001
10646,서초구,2252. 하이브랜드 앞,202106,1773
10647,서초구,2255.시민의숲역 1번출구 옆,202106,2140
10648,서초구,2256.양재동 꽃시장 입구,202106,415
10649,서초구,2257. 하나로클럽 양재점 맞은편,202106,224
10650,서초구,2258.구룡사 삼거리,202106,327
10651,서초구,2259. 잠원역 3번-4번 출구사이,202106,985
10652,서초구,2262. 한신16차아파트 119동 앞,202106,5046
10653,서초구,2263. 바우뫼문화복지회관,202106,719
10654,서초구,2264. 이수역 1번출구,202106,3450
10655,서초구,2265. 이수고가차도 남단,202106,2186
10656,서초구,2266. 서초역 3번출구,202106,1108
10657,서초구,2268. 서초4동주민센터,202106,699
10658,서초구,2269. 주홍교 하부,202106,266
10659,서초구,2270. 서초포레스타 7단지,202106,446
10660,서초구,2271. 내방역 8번출구 앞,202106,1068
10661,서초구,2272. 교대입구 교차로,202106,367
10662,서초구,2273. 일동제약 사거리,202106,1013
10663,서초구,2274. 양재시민의숲역 3번출구,202106,1085
10664,서초구,2275. 염곡치안센터 건너편,202106,119
10665,서초구,2276. 영동1교 (양재천근린공원),202106,1058
10666,서초구,2277. 길마중4교 하부,202106,1236
10667,서초구,2279. 교대역 5번출구뒤,202106,1410
10668,서초구,2280. 서울서초고용센터앞,202106,468
10669,서초구,2281. 연세사랑병원신관앞,202106,600
10670,서초구,2282. 방배래미안아트힐 101동앞,202106,215
10671,서초구,2283. 그룹한빌딩옆,202106,224
10672,서초구,2284. CJ오쇼핑앞,202106,152
10673,서초구,2285. LH서초3단지 301동 맞은편,202106,625
10674,서초구,2286. 탑성마을입구,202106,50
10675,서초구,2287. 능안마을입구,202106,30
10676,서초구,2288. 안골마을입구,202106,38
10677,서초구,2289. 남태령역 2번출구,202106,139
10678,서초구,2293. SPC 앞,202106,749
10679,서초구,2294. 두상빌딩 앞,202106,1419
10680,서초구,2297. 남부터미널역 1번출구,202106,688
10681,서초구,2298. 래미안서초스위트앞,202106,552
10682,서초구,2299. 한전아트센터 앞,202106,856
10683,서초구,2501. 서초 포레스타5단지,202106,723
10684,서초구,2502. 서초역1번출구 앞,202106,512
10685,서초구,2503. 반포1동 서초빌딩 앞,202106,987
10686,서초구,2504. 신사역 4번출구 뒤,202106,1124
10687,서초구,2505. 우성아파트사거리 (기업은행앞),202106,1551
10688,서초구,2506. LG유플러스 (방배사옥),202106,167
10689,서초구,2508. 양재이스타빌 앞,202106,1375
10690,서초구,2509. KT반포지사,202106,386
10691,서초구,2510. JW타워,202106,296
10692,서초구,2511. 이수역 6번출구 앞,202106,1290
10693,서초구,2514.사평역 2번출구,202106,478
10694,서초구,2515.서초초등학교 후문,202106,848
10695,서초구,2516.본마을 노인복지센터 앞,202106,352
10696,서초구,2517.서초3교(효령로69길 방면),202106,156
10697,서초구,2518.서초3교(효령로70길 방면),202106,492
10698,서초구,2519.서초2교(사임당로 방면),202106,215
10699,서초구,2520.서초1교 (진흥아파트 방면),202106,403
10700,서초구,2521.서초 크로바타워 앞,202106,656
10701,서초구,2523.뉴코아 킴스클럽 앞,202106,1196
10702,서초구,2524.반포쇼핑타운 8동 앞,202106,1057
10703,서초구,2525.반포쇼핑타운 2동 앞,202106,3030
10704,서초구,2526.반포경남쇼핑 앞,202106,495
10705,서초구,2527.반포중학교 앞(세화여고 맞은편),202106,792
10706,서초구,2528.함지박 사거리,202106,940
10707,서초구,2529.우리은행 방배동지점 앞,202106,926
10708,서초구,2530.삼호3차아파트 앞,202106,1499
10709,서초구,2531.멤피스아파트 앞,202106,1280
10710,서초구,2532.국립국악원 앞,202106,238
10711,서초구,2533.한가람미술관 앞,202106,437
10712,서초구,2534.신흥교(애견훈련소),202106,18
10713,서초구,2535.신반포역 3번출구 뒤,202106,422
10714,서초구,2536.서초종합체육관 입구,202106,17
10715,서초구,2537.양재역 8번출구 앞,202106,703
10716,서초구,2538.사평리 공원,202106,1151
10717,서초구,2539.대한무역투자진흥공사 KOTRA 앞,202106,461
10718,서초구,2540.반포천 앞,202106,1368
10719,서초구,2541.옛골 입구,202106,88
10720,서초구,2542.신논현타워 앞,202106,1008
10721,서초구,2545.국립중앙도서관(국제회의장옆),202106,244
10722,서초구,2547.포드서초서비스센터앞,202106,387
10723,서초구,2548.반포1동 자율방범초소 옆,202106,348
10724,서초구,2549.LH 서초 4단지 403동,202106,634
10725,서초구,2550.양재동 꽃시장 건너편,202106,682
10726,서초구,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),202106,813
10727,서초구,4304. 서울고앞,202106,412
10728,서초구,4305. 서일스포츠센터,202106,116
10729,서초구,4306. 서래공원 앞,202106,810
10730,서초구,4307. 고투몰 gate 15옆,202106,662
10731,서초구,4309. 서초케이타운앞,202106,228
10732,서초구,4310. 염곡동(염통골) 입구,202106,131
10733,서초구,4312. 반포미도2차아파트 옆,202106,314
10734,서초구,4313. 반포종합운동장,202106,575
10735,서초구,4314. 탑성마을 버스정거장 옆,202106,34
10736,서초구,4315. 이투스교육 앞,202106,241
10737,서초구,4316. 고속터미널역 3번출구,202106,477
10738,서초구,4317. 양재근린공원,202106,927
10739,서초구,4318. 방배역 2번 출구,202106,872
10740,서초구,4319. 삼성전자R&D어린이집 뒤,202106,160
10741,서초구,4320. 신영체르니 아파트,202106,391
10742,서초구,4322.서울추모공원 입구,202106,1
10743,성동구,3511. 응봉역 1번출구,202106,5379
10744,성동구,3513. 상왕십리역 1번출구,202106,1744
10745,성동구,3514. 왕십리교회옆,202106,2986
10746,성동구,3515. 서울숲 관리사무소,202106,3467
10747,성동구,3525. 금호스포츠센터앞,202106,1055
10748,성동구,3527. 왕십리 자이아파트,202106,25
10749,성동구,3530. 왕십리자이아파트 후문(삼거리),202106,311
10750,성동구,3531. 논골사거리(금호도서관 입구),202106,149
10751,성동구,3532. 왕십리KCC스위첸아파트,202106,194
10752,성동구,3538. 서울숲 IT캐슬,202106,491
10753,성동구,3544.한양대역 3번 출구,202106,1548
10754,성동구,3545.한양대역 1번출구,202106,858
10755,성동구,3547.상왕십리역 6번 출입구,202106,426
10756,성동구,3548.뚝섬역 6번출구,202106,1788
10757,성동구,3549.건영아파트 앞,202106,1522
10758,성동구,3550.금호나들목,202106,1467
10759,성동구,3551.성동도로사업소,202106,438
10760,성동구,3552.서울숲 공영주차장앞,202106,1568
10761,성동구,3553.마장역3번출구,202106,536
10762,성동구,3555.양지사거리(센트라스APT 115동앞),202106,476
10763,성동구,3556.신금호파크자이APT앞,202106,210
10764,성동구,3557.서울숲리버뷰자이APT105동 앞,202106,559
10765,성동구,3558.마장동 금호어울림APT앞,202106,518
10766,성동구,3559.성동구민종합체육센터 앞,202106,2690
10767,성동구,3560.성동구 견인차량 보관소 앞,202106,1303
10768,성동구,3561.행당동 삼부APT후문,202106,222
10769,성동구,3600.사근빗물펌프장 건너편,202106,3196
10770,성동구,4353. 코오롱디지털타워 3차앞,202106,1993
10771,성동구,4360. 르노삼성자동차 성수사업소 앞,202106,465
10772,성동구,4362. 행당중학교 후문,202106,824
10773,성동구,4367. kt 행당빌딩 앞,202106,657
10774,성동구,4370. 서울숲IT캐슬 앞,202106,859
10775,성동구,506. 금호 어울림 아파트 앞,202106,652
10776,성동구,507. 성수아이에스비즈타워 앞,202106,1529
10777,성동구,508. 성수아카데미타워 앞,202106,1879
10778,성동구,509. 이마트 버스정류소 옆,202106,4254
10779,성동구,510. 서울숲 남문 버스정류소 옆,202106,1588
10780,성동구,511. 서울숲역 4번 출구 옆,202106,2053
10781,성동구,512. 뚝섬역 1번 출구 옆,202106,2995
10782,성동구,513. 뚝섬역 5번 출구 정류소 옆,202106,1517
10783,성동구,514. 성수사거리 버스정류장 앞,202106,2503
10784,성동구,518. 청계천 박물관 앞,202106,794
10785,성동구,519. 양지사거리,202106,944
10786,성동구,520. 상왕십리역 4번 출구 앞,202106,791
10787,성동구,521. 왕십리역 11번 출구 앞,202106,1969
10788,성동구,522. 금호역 1번출구 앞,202106,382
10789,성동구,523. 옥수동성당 옆,202106,121
10790,성동구,524. 래미안금호하이리버 아파트 102동 옆,202106,586
10791,성동구,525. 한양대병원사거리,202106,1782
10792,성동구,526. 용답토속공원 앞,202106,456
10793,성동구,529. 장한평역 8번 출구 앞,202106,2200
10794,성동구,530. 청계벽산아파트 앞,202106,1566
10795,성동구,533. 우리은행 금호동 지점 앞,202106,478
10796,성동구,534. 금호사거리,202106,325
10797,성동구,535. 응봉삼거리,202106,578
10798,성동구,536. 행당역 2번출구 앞,202106,1107
10799,성동구,537. 한양대후문역 부근,202106,1711
10800,성동구,538. 답십리역 8번출구 앞,202106,1160
10801,성동구,550. 서울시설공단 앞,202106,1322
10802,성동구,556. 달맞이공원,202106,114
10803,성동구,557. 도선동 주민센터 앞,202106,1450
10804,성동구,558. 성동광진 교육지원청 앞,202106,1730
10805,성동구,559. 왕십리역 4번 출구 건너편,202106,2360
10806,성동구,560. 비전교회 앞,202106,2027
10807,성동구,561. 서울숲역 2번출구 앞,202106,2030
10808,성동구,562. 군자지하보도 앞,202106,978
10809,성동구,563. 성동세무서 건너편,202106,2421
10810,성동구,564. 금호역 3번출구,202106,175
10811,성동구,565. 옥수역 3번출구,202106,6824
10812,성동구,567. 성수역 2번출구 앞,202106,3637
10813,성동구,568. 청계8가사거리 부근,202106,4037
10814,성동구,569. 응봉현대아파트 정류소,202106,308
10815,성동구,578. 성동세무서 부근,202106,1549
10816,성동구,579. 마장역 4번출구,202106,1208
10817,성동구,581. 용답초등학교,202106,1798
10818,성동구,582. 경일중학교 앞,202106,1977
10819,성동구,583. 청계천 생태교실 앞,202106,7439
10820,성동구,585. 성수2가1동 공영주차장 인근,202106,3663
10821,성동구,586. 마장동 주민센터,202106,794
10822,성동구,587. 유니베라 앞,202106,2161
10823,성동구,589. 성수역3번출구,202106,4641
10824,성동구,594. 중랑물재생센터(서울새활용플라자),202106,653
10825,성동구,9980. 에이텍,202106,26
10826,성북구,1302. 한성대입구역6번출구 뒤,202106,934
10827,성북구,1303. 돈암초교 입구,202106,1150
10828,성북구,1304. 만해공원,202106,436
10829,성북구,1305. 성북구청,202106,1340
10830,성북구,1306. 한성대입구역2번출구,202106,2443
10831,성북구,1308. 안암로터리 버스정류장 앞,202106,5557
10832,성북구,1314. 정릉꿈에그린1단지 201동 앞,202106,525
10833,성북구,1315. 고려사대부속중고 정문,202106,424
10834,성북구,1316. 고려사대부속중고 건너편,202106,527
10835,성북구,1318. 길음역 3번출구 뒤,202106,1705
10836,성북구,1319. 종암사거리 분수대,202106,2149
10837,성북구,1320. LG베스트샵 종암점,202106,2499
10838,성북구,1321. 국민은행 종암동지점 앞,202106,2811
10839,성북구,1322. 래미안라센트아파트 103동 앞,202106,1292
10840,성북구,1323. 월곡역 입구 육교 밑,202106,528
10841,성북구,1325. 상월곡역 4번출구,202106,733
10842,성북구,1326. 상월곡역 1번출구,202106,1110
10843,성북구,1327. 상월곡역 3번출구,202106,1392
10844,성북구,1328. 월곡역 3번출구,202106,2653
10845,성북구,1332. 석계역 5번출구 건너편,202106,3455
10846,성북구,1333. 석관초등학교 앞,202106,1691
10847,성북구,1334. 석관동주민센터 앞,202106,1515
10848,성북구,1336. 성북3교 위,202106,2037
10849,성북구,1337. 돈암성당 옆,202106,2616
10850,성북구,1338. 용문2교 옆,202106,1407
10851,성북구,1339. 삼성전자서비스 성북센터,202106,1216
