대여소 그룹,대여소 명,대여 일자 / 월,대여 건수
금천구,1820. 신한은행 시흥대로금융센터지점,202103,229
금천구,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,202103,518
금천구,1822. 서울 시흥동우체국 앞,202103,735
금천구,1823. 상신정비공업 앞,202103,228
금천구,1824. 독산근린공원 입구,202103,1745
금천구,1825. 한신아파트 앞 육교 아래,202103,649
금천구,1826. 한신코아 앞,202103,443
금천구,1827. 독산보도육교 앞 자전거 보관소,202103,2422
금천구,1828. 한양수자인아파트 앞,202103,460
금천구,1829. 홈플러스 금천점 앞,202103,855
금천구,1830. 빅마켓 금천점 앞,202103,988
금천구,1831. 메이퀸웨딩컨벤션 앞,202103,454
금천구,1833. 독산역 1번출구 앞 자전거보관소,202103,895
금천구,1834. 월드메르디앙 벤처센터 2차,202103,1698
금천구,1835. STX V타워,202103,843
금천구,1836. 금천구립 독산도서관,202103,145
금천구,1839. 수출의 다리 아래,202103,445
금천구,1840. 솔브레인이엔지 뒤편,202103,732
금천구,1841. 가산동 주민센터,202103,827
금천구,1842. 한울중학교,202103,346
금천구,1843. 독산고등학교,202103,335
금천구,1845. 롯데캐슬골드파크1차 서문,202103,429
금천구,1846. 롯데캐슬골드파크1차 동문,202103,480
금천구,1847. 독산주공 14단지 버스정류소,202103,293
금천구,1848. 벽산 디지털밸리 5차,202103,769
금천구,1849. 대륭포스트타워5차,202103,299
금천구,1850. 코오롱테크노밸리,202103,187
금천구,1851. 가산디지털단지 7번출구,202103,1629
금천구,1852. 혜명양로원 담장 옆,202103,309
금천구,1853. 서울디자인직업전문학교 앞,202103,247
금천구,1854. 가산아네스트 오피스텔 앞,202103,505
금천구,1855. 성지아파트 옆 도로변,202103,143
금천구,1856. 모두의학교,202103,692
금천구,1857. 주공14단지,202103,231
금천구,1858. 석수역1번출구 앞 (SK주유소),202103,358
금천구,1859. 대륭테크노타운 18차,202103,652
금천구,1861.IBK기업은행 석수역 지점 앞,202103,152
금천구,1862.스타즈호텔독산 빌딩 앞,202103,533
금천구,1863.위너스 스포츠클럽 골프연습장옆,202103,190
금천구,1864.산호시티빌 옆,202103,155
금천구,1865.금천구청앞(M빌딩),202103,229
금천구,1866.서울안천초등학교 옆,202103,262
금천구,1867.대륭포스트타워6차 앞,202103,1740
금천구,1868.우리은행 시흥남자동화점 앞,202103,281
금천구,1869.롯데캐슬골드파크3차 301동 앞,202103,419
금천구,1870.독산3동주민센터 앞,202103,557
금천구,3956. 대륭테크노타운21차 앞,202103,235
금천구,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,202103,107
금천구,3959. 시흥사거리(시흥동 994-3 앞),202103,198
금천구,3963. 에이스 하드웨어(시흥대로 396) 앞,202103,173
금천구,3966. 독산역1번출구 옆,202103,256
노원구,1602. 광운대역 앞,202103,1186
노원구,1605. 헬스케어,202103,2166
노원구,1606. 태릉입구역 3번출구,202103,926
노원구,1608. 공릉역 1번 출구 앞,202103,3515
노원구,1610. 화랑대역 2번출구 앞,202103,2483
노원구,1611. 과기대 입구(우),202103,2712
노원구,1616. 하계2동 공항버스정류장 옆,202103,2442
노원구,1617. 하계동 중평어린이공원 앞,202103,2020
노원구,1619. 중계동 하나프라자빌딩 앞(중1-1),202103,1661
노원구,1620. 중계동 노원구민체육센터 옆(중1-2),202103,1292
노원구,1625. 상계역(4번출구),202103,2708
노원구,1627. 수락산역 4번출구,202103,717
노원구,1628. 노일초등학교 앞,202103,654
노원구,1630. 수연빌딩 앞,202103,757
노원구,1634. 당고개공원 대여소,202103,1158
노원구,1635. 상계3.4동 주민센터 대여소,202103,340
노원구,1636. 백병원 사거리 농협은행 앞,202103,2338
노원구,1637. KT 노원점 건물 앞,202103,2447
노원구,1639. 희성오피앙,202103,1134
노원구,1640. 한내근린공원 북측,202103,1278
노원구,1641. 한내근린공원 남측,202103,529
노원구,1642. 서울여대 남문,202103,736
노원구,1643. 태릉입구역 8번출구,202103,2085
노원구,1646. 삼육대 입구,202103,491
노원구,1650. 중계근린공원내,202103,2371
노원구,1651. 맥도날드 상계점 앞,202103,889
노원구,1652. 파르코 앞,202103,269
노원구,1653. 노원역1번출구,202103,2506
노원구,1654. 당고개입구 오거리,202103,781
노원구,1655. 공릉1단지아파트,202103,2458
노원구,1656. 중앙하이츠 아파트 입구,202103,1808
노원구,1657. 노원구청,202103,1178
노원구,1659. 중계동 을지중학교,202103,710
노원구,1660. 서울시립과학관,202103,447
노원구,1661. 당현천근린공원,202103,1205
노원구,1662. 노원역7번출구,202103,1417
노원구,1663. 동해문화예술관앞,202103,2190
노원구,1664. 노해근린공원내,202103,466
노원구,1665. 양지근린공원앞,202103,820
노원구,1666. 노원소방서인근,202103,1254
노원구,1667. 중계중학교,202103,1191
노원구,1668. 중계역 6번출구,202103,1837
노원구,1669. 중계역 3번출구,202103,1474
노원구,1670. 노원경찰서교차로,202103,1325
노원구,1671. 인덕대학교,202103,505
노원구,1672. 상계동수락리버시티,202103,508
노원구,1673. 노원역 5번출구,202103,2640
노원구,1674. 서울북부고용센터앞,202103,2039
노원구,1675. 월계문화체육센터,202103,222
노원구,1677. 육군사관학교 앞,202103,1214
노원구,1678. 성서대학교 밀알관,202103,309
노원구,1679. 삼육대 도서관,202103,263
노원구,1680. 삼육대 제3과학관,202103,77
노원구,1681. 현대6차 아파트,202103,936
노원구,1682. 중계종합사회복지관 교차로,202103,829
노원구,1683. 노원문화예술회관,202103,1205
노원구,1684. 태릉입구역 5번출구,202103,2352
노원구,1685. 불암고등학교 앞 횡단보도,202103,820
노원구,1686. 온수골사거리(스타벅스앞),202103,2268
노원구,1688. 마들역 7번출구,202103,1817
노원구,1689. 마들역 3번출구,202103,1175
노원구,1690. 도봉운전면허시험장,202103,1044
노원구,1691. 노원정보도서관,202103,873
노원구,1692. 온곡초교 교차로,202103,875
노원구,1693. 원자력 병원,202103,418
노원구,1695.월계미륭아파트 정문,202103,598
노원구,1696.수락리버시티4단지,202103,459
노원구,1697.상계주공2단지 219동,202103,821
노원구,1700.상계보람아파트 202동,202103,771
노원구,2901.공릉동풍림아파트 101동,202103,714
노원구,2902.공릉풍림아파트 108동,202103,897
노원구,2903.월계초안아파트 1단지,202103,608
노원구,2904.중계3차청구아파트,202103,1120
노원구,2905.중계주공6단지,202103,487
노원구,2907. 월계중학교,202103,733
노원구,2908. 광운대학교 중앙도서관,202103,1120
노원구,2909. 석계역 3번 출구,202103,1305
노원구,2910.도깨비시장,202103,1942
노원구,2911.상계역중앙시장,202103,1367
노원구,2912.대진고등학교,202103,1541
노원구,2913.상계8동 주민센터,202103,1426
노원구,2914.서울과학기술대학교(미래관),202103,389
노원구,2915.서울과학기술대학교(어학교육원),202103,1391
노원구,2917.신창중학교 후문 맞은편 버스정류장,202103,1001
노원구,2919.등나무 근린공원(시립북서울미술관 앞),202103,2394
노원구,2920.상계중학교(당현2교사거리),202103,810
노원구,2921.중계역 2번출구,202103,1501
노원구,4017. 월계 청백1단지 아파트 정류장,202103,59
도봉구,1702. 녹천역 1번출구 앞,202103,591
도봉구,1703. 도봉산광역환승센터앞,202103,297
도봉구,1705. 도봉구청 정문앞,202103,1080
도봉구,1706. 기업은행 앞,202103,550
도봉구,1707. 도봉구민회관,202103,954
도봉구,1708. 보건소사거리(다비치안경창동점),202103,1366
도봉구,1709. 쌍문역4번출구 주변,202103,824
도봉구,1713. 쌍문동 이안아파트 앞,202103,314
도봉구,1714. 도봉문화정보도서관 삼거리,202103,307
도봉구,1715. 서울특별시교육청도봉도서관,202103,808
도봉구,1716. 하나로마트 창동점,202103,1970
도봉구,1717. 시립창동운동장 입구,202103,272
도봉구,1719. 신도봉사거리 버스정류장,202103,518
도봉구,1720. 도봉구청 옆(중랑천변),202103,1891
도봉구,1721. 창동역 2번출구,202103,2404
도봉구,1722. 창동청소년수련관,202103,719
도봉구,1723. 방학동학마을도서관,202103,373
도봉구,1725. 창1동주민센터,202103,483
도봉구,1726. 삼익세라믹아파트교차로,202103,997
도봉구,1727. 서울도봉초등학교인근,202103,378
도봉구,1728. 서울북부지방법원,202103,322
도봉구,1729. 파리바게트앞,202103,728
도봉구,1730. 도봉산역 교차로 앞,202103,182
도봉구,1731. 도봉고등학교 맞은편,202103,285
도봉구,1732. 우리은행 앞,202103,419
도봉구,1733. 방학사거리 (봄마당 앞),202103,1252
도봉구,1734. 쌍문현대1차아파트 108동 앞,202103,735
도봉구,"1735. 도봉역 1,2번 출구사이 건너편",202103,657
도봉구,1736. 버스정류장 앞,202103,458
도봉구,1737. 하나은행 (창동점),202103,1718
도봉구,1738. 창동주공17단지 상가앞,202103,1533
도봉구,1741. 제일강산수산입구,202103,1904
도봉구,1742. 북한산 코오롱 하늘채,202103,1443
도봉구,1743.창동19단지아파트 관리사무소앞,202103,849
도봉구,1744.KT방학지사 앞,202103,821
도봉구,1746. 다이소방학점 앞,202103,470
도봉구,1748. 피자헛 앞(도봉병원 옆),202103,508
도봉구,1749. ESA아파트 상가 앞,202103,700
도봉구,1750. 창포원 남쪽 입구,202103,930
도봉구,1751. 창원초등학교 교차로,202103,443
도봉구,1752. 창동 주공 4단지 입구 옆,202103,612
도봉구,1754. 창동시장입구 사거리,202103,814
도봉구,1756.서울북부광역등기국,202103,239
도봉구,1757.솔밭공원역 1번출구 앞,202103,423
도봉구,1758.북서울교회 버스정류소 앞,202103,564
도봉구,1759.서울북부지방법원 앞,202103,495
도봉구,1761.방학중학교 앞,202103,397
도봉구,1762.북한산 한신휴플러스APT앞,202103,962
도봉구,1765.쌍문역 1번 출구(양산부인과 빌딩),202103,894
도봉구,1767.태양중앙교회 앞,202103,1078
도봉구,1768.신동아타워 버스정류소,202103,645
도봉구,1770.도봉한신아파트 주변,202103,550
도봉구,1771.성원APT버스정류소,202103,842
도봉구,1772.시립도봉노인복지관 버스정류소,202103,481
도봉구,1774.반석교회(쌍문동),202103,467
도봉구,1775.신원리베르텔 앞,202103,667
도봉구,4076. 진영상운 앞 중랑천 변,202103,1841
동대문구,4102. 휘경1동주민센터 앞,202103,821
동대문구,4103. 휘경sk뷰아파트 앞,202103,560
동대문구,4104. 외대앞역 교차로,202103,969
동대문구,4105. 하나은행 장안동지점앞,202103,595
동대문구,4107. 장안동근린공원 입구,202103,487
동대문구,4108. 답십리파크자이아파트 앞,202103,811
동대문구,4110. 용두롯데캐슬리치아파트 앞,202103,415
동대문구,4112. 신이문빗물펌프장 옆,202103,301
동대문구,4113. 한국국방연구원 앞,202103,915
동대문구,4114. 휘경여중고삼거리,202103,926
동대문구,4116. 이문e편한세상아파트 앞,202103,362
동대문구,4117. 휘경119안전센터 앞,202103,761
동대문구,4121. 서울문화재단 앞,202103,911
동대문구,4122. 청계9가교차로 앞,202103,986
동대문구,4123. 배봉초교 교차로,202103,690
동대문구,600. 휘경2동 주민센터,202103,222
동대문구,601. 용신동주민센터,202103,716
동대문구,602. 장안동 사거리,202103,2740
동대문구,604. 답십리초등학교 옆 공원,202103,561
동대문구,605. 신설동역8번출구,202103,1162
동대문구,606. 휘경공고앞,202103,605
동대문구,607. 신이문역 2번출구,202103,573
동대문구,608. 전농삼성아파트,202103,240
동대문구,609. 제기2교,202103,1679
동대문구,610. 동대문중 교차로,202103,692
동대문구,612. 시립동부병원 앞 사거리,202103,1691
동대문구,613. 신설동역 10번출구 앞,202103,1736
동대문구,614. 용두동 사거리,202103,1582
동대문구,615. 용두동 래미안허브리츠아파트 앞,202103,1245
동대문구,616. 서울시립대 앞,202103,162
동대문구,617. 청솔우성아파트 앞,202103,958
동대문구,621. 동대문중학교 옆,202103,369
동대문구,622. 전농사거리 교통섬,202103,838
동대문구,623. 서울시립대 정문 앞,202103,1438
동대문구,624. 전농동 동아아파트 앞,202103,1174
동대문구,625. 답십리초등학교 앞(현대시장 옆),202103,946
동대문구,626. 군자교 서측 녹지대,202103,1523
동대문구,627. 장안동삼거리 교통섬,202103,1235
동대문구,628. 휘봉고등학교 앞,202103,535
동대문구,630. 동대문구 보건소,202103,1744
동대문구,631. 답십리역 1번출구,202103,2349
동대문구,633. 청량리 기업은행 앞,202103,1048
동대문구,634. 외국어대 정문 앞,202103,2590
동대문구,635. 시조사 앞 (청량고정문 옆),202103,1321
동대문구,636. 세종대왕기념관 교차로,202103,456
동대문구,637. KAIST 경영대학 앞,202103,909
동대문구,638. 서울시립대 정보기술관,202103,427
동대문구,639. 서울시립대 후문,202103,510
동대문구,640. KEB하나은행 청량리역지점,202103,689
동대문구,641. 용두역 4번출구,202103,2067
동대문구,642. 신답역 사거리,202103,1067
동대문구,643. 동대문구민체육센터 (육교아래),202103,1759
동대문구,646. 장한평역 1번출구 (국민은행앞),202103,3502
동대문구,647. 신이문역 1번출구,202103,577
동대문구,648. 장안동위더스빌옆,202103,2207
동대문구,650. 중랑교사거리,202103,1452
동대문구,652. 답십리 래미안엘파인아파트 입구,202103,570
동대문구,654. 전농동 텃골공원,202103,565
동대문구,656. 영휘원 교차로,202103,599
동대문구,657. 동대문롯데캐슬아파트 앞,202103,1117
동대문구,658. 촬영소 사거리,202103,1014
동대문구,659. 제기역1번출구,202103,1396
동대문구,660. 동의보감타워,202103,1335
동대문구,661. 경희대학교 청운관,202103,1090
동대문구,663. 외대앞역 4번출구,202103,1087
동대문구,664. 서울시립대 건설공학관,202103,400
